,sub-vol dist,water (rigid),water (flexible),dE (rigid),dE (flexible),dTStot (rigid),dTStot (flexible),dA (rigid),dA (flexible),dEsw (rigid),dEsw (flexible),dEww (rigid),dEww (flexible),dTStrans (rigid),dTStrans (flexible),dTSorient (rigid),dTSorient (flexible),Nsw (rigid),Nsw (flexible),Nww (rigid),Nww (flexible),E/water (rigid),E/water (flexible),dTS/water (rigid),dTS/water (flexible),A/water (rigid),A/water (flexible),Esw/water (rigid),Esw/water (flexible),Eww/water (rigid),Eww/water (flexible),dTStrans/water (rigid),dTStrans/water (flexible),dTSorient/water (rigid),dTSorient/water (flexible),Nsw/water (rigid),Nsw/water (flexible),Nww/water (rigid),Nww/water (flexible)
0,3.0,0.1032402325888507,0.1053897913699424,0.217617010192218,0.140946206493825,0.5614867934778166,0.249613273835748,0.4706029050258301,0.3904459549668813,0.4163741181317591,0.1206950411937043,0.4065434486312633,0.2311720067801256,1.778684387602253,0.9112953310947008,2.359959443539231,1.6823766986840372,0.047927243035668,0.0535369673683519,0.2478849657603296,0.3301593838587656,0.0247454162422055,0.0032070966231158,0.0304845734552741,0.0070012945231578,0.0165379251646029,0.0101907050173183,0.0080652805282892,0.0441416806289701,0.0324313963428957,0.0418469607618044,0.142319787362826,0.0867883227672363,0.1875951171239539,0.1608904105866785,0.0014196720572019,0.0090520284328983,0.005618941181397,0.0140335479744076
1,3.5,0.1090382752465851,0.1436578808097557,0.2137556998509044,0.0576015882485023,0.5994381853452446,0.3778757107419714,0.5018867837969034,0.4322598603560127,0.419773985876626,0.434150661493218,0.3910653757685529,0.4881754709822593,1.92301737422436,1.0505677658622266,2.5458834624988245,1.925097507166845,0.0454806466395323,0.0305238533773178,0.2520639114763361,0.3834869856005545,0.0235663955665688,0.0058044164220012,0.0299434545226498,0.0098432321292348,0.0169704338483142,0.0061842920977263,0.0095432813408177,0.0324155344703739,0.0328146570719549,0.037889155770484,0.1420647871571277,0.0887573165998161,0.1869833197774603,0.1634680487702413,0.0012114041439585,0.0048064409910036,0.0048463259279581,0.0113831289635143
2,4.0,0.0836621292760352,0.1591579659489275,0.2293860293669821,0.0381380633357281,0.5236924298371611,0.4209697057390236,0.3416760975324439,0.4492350044450566,0.1216509479001299,0.5654206951465448,0.1851317145136126,0.5966179947996453,2.0091615521825887,1.1176049416162224,2.685157889407995,2.05342699914527,0.0146978739959219,0.0478578934842516,0.2527928187642005,0.4154296164815403,0.022526151468904,0.007244394384626,0.0259193339999314,0.0101955259795657,0.0108410389262283,0.0048376614960122,0.0211822449235203,0.0302456298496161,0.0430015461204594,0.0370029791874923,0.1393271122888506,0.0877100443221869,0.1855231286120412,0.1620221835698741,0.0029530704360038,0.004048823131479,0.0075628202411534,0.0108826912457351
3,4.5,0.0984061188074702,0.1435207710359376,0.2017900301055532,0.0298484610156034,0.5700969633481222,0.406718286040841,0.4006142633116669,0.4109708672765022,0.1798959768866442,0.5470773911203061,0.1159693083050419,0.5631934385437657,2.2014595506092656,1.2232557733232858,2.9113456325157876,2.198399157618732,0.0148699361128418,0.037532808564641,0.2831096571449834,0.3899733724884301,0.0196760164921666,0.0068035261996995,0.0247994077550251,0.0105131688253351,0.0085622262729972,0.0049242226543892,0.0183705054026829,0.0278716337653535,0.0376415329124624,0.0341817019763498,0.1407712567207879,0.0881108419477989,0.1855206558580472,0.1589394199648092,0.0024297633629635,0.0037811002036444,0.0073887900734829,0.0098594101623778
4,5.0,0.1036173029409181,0.1220990530266307,0.1955586145347476,0.0466481159185448,0.5904000287252288,0.3751469034258444,0.4484838993417149,0.3417339651962476,0.2160364914198503,0.5549464078854811,0.1891967638960802,0.5555797719218627,2.513261854705703,1.2885355800093377,3.2451223499536583,2.3106742280379446,0.0223303989832246,0.0324583868206663,0.2924637050131179,0.3621908379915205,0.0165820120914197,0.0073128632388414,0.0227506318593572,0.010517210597397,0.0099031245069423,0.0037077621282926,0.0179345511513391,0.0315525850763452,0.034018531255038,0.0374909718298952,0.1442351400491572,0.0864982107835185,0.1857069650686263,0.1555947259710303,0.0023101339246892,0.0042445553359568,0.0070060687978352,0.0096795531921675
5,5.5,0.099115528393638,0.1182800827221138,0.193998874030238,0.080453814390618,0.5900751600167143,0.3972245560762831,0.4542813300973307,0.3253917934102671,0.1842795515650082,0.783916668881329,0.1528052293771399,0.75071057214149,2.803154531580225,1.34769510501031,3.567625018643356,2.432770695097464,0.0206502269963309,0.0620942064024495,0.2750536152280128,0.3334254177754748,0.0142701338028064,0.0085483459657408,0.0206102068160413,0.011715747948808,0.0103900418069418,0.0035306470724215,0.0169853751430459,0.034756087596276,0.0306660337344104,0.0381945758583597,0.1448648869421089,0.0840009895775043,0.183977228125521,0.1520801572156933,0.0021827090392445,0.0039389679803217,0.0058739360738775,0.0078540594599225
6,6.0,0.105987100482795,0.0892067191976027,0.1974675764524392,0.1194130986324367,0.6097892586531435,0.3613388113927848,0.4861265863628012,0.2532815540559555,0.1548003754840397,0.8603567097249556,0.1252002146563646,0.8144876249827261,2.999351191894465,1.5848298388549478,3.80799000767137,2.750267252880845,0.0136283940726704,0.0669762271257495,0.2963513012456675,0.2736360753240511,0.0132083484489923,0.0087067053901,0.0193061963822498,0.0110879720869057,0.0110852026932301,0.0038597886924028,0.0184175527690297,0.0366346041161905,0.0305628527587004,0.0384101060920168,0.1424116891928117,0.0864969679743168,0.1803923202876164,0.1503690517318973,0.0025309336222034,0.0046002037998332,0.0056945697818184,0.0068263620435778
7,6.5,0.110863452048004,0.0601999480896782,0.2090584637129046,0.1679220405984574,0.6125902474890941,0.3115472874219899,0.4879465741438805,0.1568902059363498,0.0913826732414284,1.178249753010264,0.1209053891478776,1.113685572982227,3.2523657386844964,1.713293047481954,4.125859530522094,2.9922509650512272,0.0017293423605522,0.1156721363380137,0.3291118396058548,0.2293214102929544,0.0122867497227704,0.0092778887011,0.0173856037787015,0.0105732194127427,0.010151139098643,0.0045676169935757,0.0214059279172848,0.0486257567421833,0.0319330843327105,0.0475486247829525,0.1397065361749406,0.0829263858416005,0.1768478914738595,0.1449508855397234,0.0029936129926896,0.0056750550658121,0.0060341217256532,0.0071829115788794
8,7.0,0.1080997051337329,0.0682287455457745,0.2261477597031415,0.1680281686764154,0.6018558489943848,0.3160374287960212,0.4812864700466851,0.1649741532786267,0.064493549822832,1.498027467361246,0.2573036202014089,1.434167832479432,3.5850180608776223,1.984407159336259,4.566093896014268,3.436571416313794,0.0122981388327667,0.1388879016284355,0.3294353398240694,0.2521177264072281,0.0107516859143111,0.0076979299165425,0.0153881447874654,0.0106029698080301,0.0090031244576536,0.0069084527030298,0.0203958137555235,0.0591902546877439,0.0296832102163832,0.0582081877831632,0.1362435824176684,0.081255733451554,0.1732618935311513,0.1408161539694576,0.0026956852097379,0.0057630829423148,0.0054599107135556,0.0069937918899549
9,7.5,0.1298907106715102,0.0939426853192945,0.2034382104442279,0.1545010613838946,0.6668581422424116,0.3511538710006626,0.6064552543005564,0.1976314673198573,0.2527484776784048,1.8027609847033912,0.2956276889412571,1.7081033496158078,4.263128346961742,2.4417649952186222,5.466094015382465,4.1631031008514245,0.019923368816543,0.1473932834290626,0.3383571892246417,0.3616279623107146,0.0078153194912298,0.005535157518084,0.0133279487825396,0.0112999446901301,0.0102464856780261,0.0076912694010807,0.0138841186252495,0.067496318186624,0.0203088342846161,0.0656669865685946,0.1350796865511243,0.0810435608176245,0.173015361944395,0.1382536482339616,0.0021506902961607,0.0061284556578309,0.0038641582201043,0.007460772413095
